Name,Category,Variation,DIY,Buy,Sell,Color 1,Color 2,Source,Seasonal Availability,Mannequin Piece,Style,Villager Equippable
hand-knit tank,tops,White,No,840,210,White,White,Able Sisters,All Year,No,Elegant,Yes
hand-knit tank,tops,Black,No,840,210,Black,Black,Able Sisters,All Year,No,Elegant,Yes
hand-knit tank,tops,Blue,No,840,210,Blue,Blue,Able Sisters,All Year,No,Elegant,Yes
hand-knit tank,tops,Green,No,840,210,Green,Green,Able Sisters,All Year,No,Elegant,Yes
hand-knit tank,tops,Red,No,840,210,Red,Red,Able Sisters,All Year,No,Elegant,Yes
handmade cape,tops,,No,500,125,Red,Light blue,International Children's Day,All Year,No,Active,Yes
hanten jacket,tops,Dark blue,No,1120,280,Blue,Beige,Able Sisters,Winter,No,Simple,Yes
hanten jacket,tops,Green,No,1120,280,Green,Beige,Able Sisters,Winter,No,Simple,Yes
hanten jacket,tops,Brown,No,1120,280,Brown,Beige,Able Sisters,Winter,No,Simple,Yes
hanten jacket,tops,Purple,No,1120,280,Purple,Beige,Able Sisters,Winter,No,Simple,Yes
happi tee,tops,Blue,No,960,240,Blue,White,Able Sisters,Summer,No,Active,Yes
happi tee,tops,Red,No,960,240,Red,White,Able Sisters,Summer,No,Active,Yes
happi tee,tops,Black,No,960,240,Gray,White,Able Sisters,Summer,No,Active,Yes
happi tee,tops,Green,No,960,240,Green,White,Able Sisters,Summer,No,Active,Yes
happi tee,tops,Purple,No,960,240,Purple,White,Able Sisters,Summer,No,Active,Yes
hawk jacket,tops,,No,1750,437,Red,White,Able Sisters,Winter,No,Active,Yes
heart apron,tops,Pink,No,1000,250,Pink,White,Able Sisters,All Year,No,Cute,Yes
heart apron,tops,Blue,No,1000,250,Light blue,White,Able Sisters,All Year,No,Cute,Yes
heart apron,tops,Red,No,1000,250,Red,White,Able Sisters,All Year,No,Cute,Yes
heart apron,tops,Purple,No,1000,250,Purple,White,Able Sisters,All Year,No,Cute,Yes
heart apron,tops,Green,No,1000,250,Green,White,Able Sisters,All Year,No,Cute,Yes
heart sweater,tops,Pink,No,1000,250,Pink,Red,Able Sisters,Winter,No,Cute,Yes
heart sweater,tops,Red,No,1000,250,Red,White,Able Sisters,Winter,Yes,Cute,Yes
heavy-duty shirt,tops,Ochre,No,1000,250,Orange,Orange,Able Sisters,All Year,No,Active,Yes
heavy-duty shirt,tops,Green,No,1000,250,Green,Green,Able Sisters,All Year,No,Active,Yes
heavy-duty shirt,tops,Blue,No,1000,250,Blue,Blue,Able Sisters,All Year,No,Active,Yes
heavy-duty shirt,tops,Red,No,1000,250,Red,Red,Able Sisters,All Year,No,Active,Yes
hello tee,tops,,No,640,160,Black,White,Nook Shopping Catalog,All Year,No,Simple,Yes
henley shirt,tops,Green,No,960,240,Green,Green,Able Sisters,All Year,No,Simple,Yes
henley shirt,tops,Mustard,No,960,240,Yellow,Yellow,Able Sisters,All Year,No,Simple,Yes
henley shirt,tops,Light blue,No,960,240,Light blue,Light blue,Able Sisters,All Year,No,Simple,Yes
henley shirt,tops,Purple,No,960,240,Purple,Purple,Able Sisters,All Year,No,Simple,Yes
hi tee,tops,,No,640,160,Beige,Brown,Nook Shopping Catalog,All Year,No,Simple,Yes
hip-wrap shirt,tops,Yellow,No,1200,300,White,Yellow,Able Sisters,Summer,No,Simple,Yes
hip-wrap shirt,tops,Blue,No,1200,300,Gray,Blue,Able Sisters,Summer,No,Simple,Yes
hip-wrap shirt,tops,Red,No,1200,300,Black,Red,Able Sisters,Summer,No,Simple,Yes
hoi tee,tops,,No,640,160,Blue,Yellow,Nook Shopping Catalog,All Year,No,Simple,Yes
hola tee,tops,,No,560,140,Yellow,Orange,Nook Shopping Catalog,All Year,No,Simple,Yes
holiday sweater,tops,Green,No,1800,450,Green,Red,Able Sisters,All Year,No,Cute,Yes
holiday sweater,tops,Red,No,1800,450,Red,Beige,Able Sisters,All Year,No,Cute,Yes
holiday sweater,tops,Blue,No,1800,450,Blue,White,Able Sisters,All Year,No,Cute,Yes
hula top,tops,Red,No,1200,300,Red,White,Able Sisters,Summer,No,Active,Yes
hula top,tops,Orange,No,1200,300,Orange,Pink,Able Sisters,Summer,No,Active,Yes
hula top,tops,Beige,No,1200,300,Beige,Red,Able Sisters,Summer,No,Active,Yes
hula top,tops,Purple,No,1200,300,Purple,White,Able Sisters,Summer,No,Active,Yes
hula top,tops,Green,No,1200,300,Green,White,Able Sisters,Summer,No,Active,Yes
humble sweater,tops,Purple,No,1150,287,Purple,Black,Able Sisters,All Year,Yes,Simple,Yes
humble sweater,tops,Brown,No,1150,287,Beige,Black,Able Sisters,All Year,No,Simple,Yes
humble sweater,tops,Green,No,1150,287,Green,Black,Able Sisters,All Year,No,Simple,Yes
humble sweater,tops,Blue,No,1150,287,Blue,Black,Able Sisters,All Year,No,Simple,Yes
kanji tee,tops,Green,No,640,160,Green,Green,Able Sisters,Summer,No,Active,Yes
kanji tee,tops,Pink,No,640,160,Pink,Pink,Able Sisters,Summer,No,Active,Yes
kanji tee,tops,Blue,No,640,160,Blue,Blue,Able Sisters,Summer,No,Active,Yes
kanji tee,tops,Black,No,640,160,White,Black,Able Sisters,Summer,No,Active,Yes
kids' smock,tops,Tulip,No,1500,375,Light blue,Red,Able Sisters,All Year,No,Cute,Yes
kids' smock,tops,Chick,No,1500,375,Light blue,Yellow,Able Sisters,All Year,No,Cute,Yes
kids' smock,tops,Cherry blossom,No,1500,375,Light blue,Pink,Able Sisters,All Year,No,Cute,Yes
kids' smock,tops,Frog,No,1500,375,Light blue,Green,Able Sisters,All Year,No,Cute,Yes
konnichiwa tee,tops,,No,640,160,Green,Green,Nook Shopping Catalog,All Year,No,Simple,Yes
kung-fu tee,tops,Navy blue,No,1800,450,Blue,Blue,Able Sisters,All Year,No,Active,Yes
kung-fu tee,tops,White,No,1800,450,White,Gray,Able Sisters,All Year,No,Active,Yes
kung-fu tee,tops,Light blue,No,1800,450,Light blue,White,Able Sisters,All Year,No,Active,Yes
kung-fu tee,tops,Yellow,No,1800,450,Yellow,White,Able Sisters,All Year,Yes,Active,Yes
kung-fu tee,tops,Green,No,1800,450,Green,White,Able Sisters,All Year,No,Active,Yes
kurta,tops,Green,No,1200,300,Green,Green,Able Sisters,All Year,No,Simple,Yes
kurta,tops,Gray,No,1200,300,Gray,Gray,Able Sisters,All Year,No,Simple,Yes
kurta,tops,Blue,No,1200,300,Light blue,Light blue,Able Sisters,All Year,No,Simple,Yes
kurta,tops,Beige,No,1200,300,Beige,Beige,Able Sisters,All Year,No,Simple,Yes
Labelle coat,tops,Twilight,No,3900,975,Purple,Black,Labelle,All Year,No,Gorgeous,Yes
Labelle coat,tops,Midnight,No,3900,975,Black,Black,Labelle,All Year,No,Gorgeous,Yes
Labelle coat,tops,Passion,No,3900,975,Red,Black,Labelle,All Year,No,Gorgeous,Yes
Labelle coat,tops,Ocean,No,3900,975,Blue,Black,Labelle,All Year,No,Gorgeous,Yes
Labelle coat,tops,Sunset,No,3900,975,Yellow,Black,Labelle,All Year,No,Gorgeous,Yes
Labelle coat,tops,Love,No,3900,975,Pink,Black,Labelle,All Year,No,Gorgeous,Yes
Labelle knit shirt,tops,Twilight,No,2270,567,Purple,Purple,Labelle,All Year,No,Cool,Yes
Labelle knit shirt,tops,Midnight,No,2270,567,Black,Black,Labelle,All Year,No,Cool,Yes
Labelle knit shirt,tops,Passion,No,2270,567,Red,Red,Labelle,All Year,No,Cool,Yes
Labelle knit shirt,tops,Ocean,No,2270,567,Blue,Blue,Labelle,All Year,No,Cool,Yes
Labelle knit shirt,tops,Sunset,No,2270,567,Yellow,Yellow,Labelle,All Year,No,Cool,Yes
Labelle knit shirt,tops,Love,No,2270,567,Pink,Pink,Labelle,All Year,No,Cool,Yes
lacy shirt,tops,Black,No,850,212,Black,Black,Able Sisters,Summer,Yes,Elegant,Yes
lacy shirt,tops,Beige,No,850,212,Beige,Beige,Able Sisters,Summer,No,Elegant,Yes
lacy tank,tops,White,No,850,212,White,White,Able Sisters,Summer,Yes,Cute,Yes
lacy tank,tops,Pink,No,850,212,Pink,Pink,Able Sisters,Summer,No,Cute,Yes
lacy tank,tops,Yellow,No,850,212,Yellow,Yellow,Able Sisters,Summer,No,Cute,Yes
lacy tank,tops,Green,No,850,212,Green,Green,Able Sisters,Summer,No,Cute,Yes
lacy tank,tops,Purple,No,850,212,Purple,Purple,Able Sisters,Summer,No,Cute,Yes
layered shirt,tops,Navy blue,No,800,200,Blue,Black,Able Sisters,All Year,No,Simple,Yes
layered shirt,tops,White,No,800,200,White,Black,Able Sisters,All Year,No,Simple,Yes
layered shirt,tops,Green,No,800,200,Green,White,Able Sisters,All Year,No,Simple,Yes
layered shirt,tops,Orange,No,800,200,Orange,White,Able Sisters,All Year,Yes,Simple,Yes
layered tank,tops,Yellow,No,800,200,Yellow,Yellow,Able Sisters,Summer,No,Cute,Yes
layered tank,tops,Pink,No,800,200,Pink,Pink,Able Sisters,Summer,No,Cute,Yes
layered tank,tops,Orange,No,800,200,Orange,Orange,Able Sisters,Summer,No,Cute,Yes
layered tank,tops,Blue,No,800,200,Blue,Blue,Able Sisters,Summer,No,Cute,Yes
layered tank,tops,Green,No,800,200,Green,Green,Able Sisters,Summer,No,Cute,Yes
layered tank,tops,Light blue,No,800,200,Light blue,Light blue,Able Sisters,Summer,No,Cute,Yes
layered tank,tops,Red,No,800,200,Red,Red,Able Sisters,Summer,No,Cute,Yes
layered tank,tops,Purple,No,800,200,Purple,Purple,Able Sisters,Summer,No,Cute,Yes
leopard tee,tops,Yellow,No,800,200,Yellow,Black,Able Sisters,Summer,No,Cool,Yes
leopard tee,tops,Pink,No,800,200,Pink,Black,Able Sisters,Summer,No,Cool,Yes
leopard tee,tops,Green,No,800,200,Green,Black,Able Sisters,Summer,No,Cool,Yes
leopard tee,tops,Gray,No,800,200,Gray,Black,Able Sisters,Summer,No,Cool,Yes
letter jacket,tops,Blue,No,1080,270,Blue,White,Able Sisters,Winter,No,Active,Yes
letter jacket,tops,Red,No,1080,270,Red,White,Able Sisters,Winter,No,Active,Yes
letter jacket,tops,Green,No,1080,270,Green,White,Able Sisters,Winter,No,Active,Yes
letter jacket,tops,Beige,No,1080,270,Beige,White,Able Sisters,Winter,No,Active,Yes
madras plaid shirt,tops,Green,No,1120,280,Green,Orange,Able Sisters,Summer,Yes,Active,Yes
madras plaid shirt,tops,Blue,No,1120,280,Blue,Orange,Able Sisters,Summer,No,Active,Yes
madras plaid shirt,tops,Red,No,1120,280,Red,Green,Able Sisters,Summer,No,Active,Yes
madras plaid shirt,tops,Purple,No,1120,280,Purple,Yellow,Able Sisters,Summer,No,Active,Yes
madras plaid shirt,tops,Pink,No,1120,280,Pink,Light blue,Able Sisters,Summer,No,Active,Yes
madras plaid shirt,tops,Gray,No,1120,280,Gray,Orange,Able Sisters,Summer,No,Active,Yes
marble-dots tee,tops,Black,No,640,160,Black,Colorful,Able Sisters,Summer,No,Active,Yes
marble-dots tee,tops,White,No,640,160,White,Colorful,Able Sisters,Summer,No,Active,Yes
meme shirt,tops,Purple,No,960,240,Purple,Green,Able Sisters,Summer,No,Cool,Yes
meme shirt,tops,Blue,No,960,240,Blue,Green,Able Sisters,Summer,No,Cool,Yes
meme shirt,tops,Green,No,960,240,Green,Black,Able Sisters,Summer,No,Cool,Yes
meme shirt,tops,Red,No,960,240,Red,Pink,Able Sisters,Summer,No,Cool,Yes
military uniform,tops,Red,No,3360,840,Red,Black,Able Sisters,All Year,No,Elegant,Yes
military uniform,tops,Blue,No,3360,840,Blue,Black,Able Sisters,All Year,No,Elegant,Yes
military uniform,tops,Green,No,3360,840,Green,Black,Able Sisters,All Year,No,Elegant,Yes
military uniform,tops,White,No,3360,840,White,Black,Able Sisters,All Year,No,Elegant,Yes
misty tee,tops,,No,640,160,Green,Yellow,Nook Shopping Catalog,All Year,No,Elegant,Yes
mod parka,tops,Green,No,1680,420,Green,Green,Able Sisters,Winter,Yes,Simple,Yes
mod parka,tops,Brown,No,1680,420,Brown,Brown,Able Sisters,Winter,No,Simple,Yes
Mom's hand-knit sweater,tops,M,No,NFS,88,Orange,Light blue,Mom,All Year,No,Cute,Yes
Mom's hand-knit sweater,tops,Flowers,No,NFS,88,Beige,Colorful,Mom,All Year,No,Cute,Yes
Mom's hand-knit sweater,tops,Star,No,NFS,88,Green,Colorful,Mom,All Year,No,Cute,Yes
Mom's hand-knit sweater,tops,Animal,No,NFS,88,Yellow,Green,Mom,All Year,No,Cute,Yes
Mom's hand-knit sweater,tops,Teddy bear,No,NFS,88,Blue,Brown,Mom,All Year,No,Cute,Yes
Mom's hand-knit sweater,tops,Accent patch,No,NFS,88,Blue,Beige,Mom,All Year,No,Cute,Yes
Mom's hand-knit sweater,tops,Quilted pattern,No,NFS,88,Red,Colorful,Mom,All Year,No,Cute,Yes
Mom's hand-knit sweater,tops,Chicks,No,NFS,88,Pink,Yellow,Mom,All Year,No,Cute,Yes
Mom's handmade apron,tops,M,No,NFS,88,Orange,Yellow,Mom,All Year,No,Cute,Yes
Mom's handmade apron,tops,Flowers,No,NFS,88,Gray,White,Mom,All Year,No,Cute,Yes
Mom's handmade apron,tops,Animals,No,NFS,88,Green,White,Mom,All Year,No,Cute,Yes
Mom's handmade apron,tops,Quilted pattern,No,NFS,88,Colorful,White,Mom,All Year,No,Cute,Yes
Mom's handmade apron,tops,Fruits,No,NFS,88,Pink,White,Mom,All Year,No,Cute,Yes
Mom's handmade apron,tops,Denim,No,NFS,88,Blue,Gray,Mom,All Year,No,Cute,Yes
Mom's handmade apron,tops,Forest print,No,NFS,88,Green,White,Mom,All Year,No,Cute,Yes
Mom's handmade apron,tops,Family,No,NFS,88,Blue,White,Mom,All Year,No,Cute,Yes
morning coat,tops,,No,2500,625,Black,Gray,Able Sisters,All Year,No,Elegant,Yes
mountain parka,tops,Red,No,1400,350,Red,Red,Able Sisters,All Year,No,Active,Yes
mountain parka,tops,Blue,No,1400,350,Blue,Blue,Able Sisters,All Year,Yes,Active,Yes
mountain parka,tops,Green,No,1400,350,Green,Green,Able Sisters,All Year,No,Active,Yes
mountain parka,tops,Black,No,1400,350,Black,Black,Able Sisters,All Year,No,Active,Yes
multipurpose vest,tops,Beige,No,1680,420,Beige,Gray,Able Sisters,All Year,No,Simple,Yes
multipurpose vest,tops,Gray,No,1680,420,Gray,Light blue,Able Sisters,All Year,No,Simple,Yes
multipurpose vest,tops,Avocado,No,1680,420,Green,Beige,Able Sisters,All Year,No,Simple,Yes
muscle tank,tops,Gray,No,640,160,Gray,Yellow,Able Sisters,All Year,No,Active,Yes
muscle tank,tops,Yellow,No,640,160,Yellow,Black,Able Sisters,All Year,No,Active,Yes
muscle tank,tops,Purple,No,640,160,Purple,Yellow,Able Sisters,All Year,No,Active,Yes
muscle tank,tops,Pink,No,640,160,Pink,White,Able Sisters,All Year,No,Active,Yes
muscle tank,tops,Black,No,640,160,Black,Orange,Able Sisters,All Year,No,Active,Yes
muscle tank,tops,Red,No,640,160,Red,Black,Able Sisters,All Year,No,Active,Yes
muscle tank,tops,Green,No,640,160,Green,Black,Able Sisters,All Year,No,Active,Yes
muscle tank,tops,Blue,No,640,160,Blue,White,Able Sisters,All Year,No,Active,Yes
music-fest shirt,tops,Black,No,1200,300,Black,Yellow,Able Sisters,All Year,Yes,Active,Yes
music-fest shirt,tops,Red,No,1200,300,Red,Blue,Able Sisters,All Year,No,Active,Yes
music-fest shirt,tops,Purple,No,1200,300,Purple,Pink,Able Sisters,All Year,No,Active,Yes
music-fest shirt,tops,Light blue,No,1200,300,Light blue,Green,Able Sisters,All Year,No,Active,Yes
MVP tee,tops,,No,640,160,White,Blue,Nook Shopping Catalog,All Year,No,Simple,Yes
ni hao tee,tops,,No,640,160,Pink,White,Nook Shopping Catalog,All Year,No,Simple,Yes
nine-ball tee,tops,,No,560,140,Orange,White,Nook Shopping Catalog,All Year,No,Active,Yes
No. 1 shirt,tops,,No,560,140,Red,Light blue,Nook Shopping Catalog,All Year,No,Simple,Yes
No. 2 shirt,tops,,No,560,140,Blue,Red,Nook Shopping Catalog,All Year,No,Simple,Yes
No. 3 shirt,tops,,No,560,140,Green,Orange,Nook Shopping Catalog,All Year,No,Simple,Yes
No. 4 shirt,tops,,No,560,140,Pink,Red,Nook Shopping Catalog,All Year,No,Simple,Yes
noble coat,tops,Green,No,4800,1200,Green,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
noble coat,tops,Ruby red,No,4800,1200,Pink,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
noble coat,tops,White,No,4800,1200,White,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
noble coat,tops,Blue,No,4800,1200,Blue,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
noble coat,tops,Black,No,4800,1200,Black,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
noble coat,tops,Purple,No,4800,1200,Purple,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
noble coat,tops,Yellow,No,4800,1200,Yellow,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
noble coat,tops,Red,No,4800,1200,Red,Yellow,Able Sisters,All Year,No,Gorgeous,Yes
Nook Inc. aloha shirt,tops,,No,NFS,3000,White,Green,Nook Miles Shop,All Year,No,Simple,Yes
Nook Inc. blouson,tops,,No,NFS,4000,Green,Green,Nook Miles Shop,All Year,No,Simple,Yes
Nook Inc. tee,tops,,No,NFS,3000,Yellow,Green,Nook Miles Shop,All Year,No,Simple,Yes
nurse's jacket,tops,Blue,No,1500,375,Light blue,Light blue,Able Sisters,All Year,No,Simple,Yes
nurse's jacket,tops,White,No,1500,375,White,White,Able Sisters,All Year,No,Simple,Yes
nurse's jacket,tops,Pink,No,1500,375,Pink,Pink,Able Sisters,All Year,No,Simple,Yes
nylon jacket,tops,Black,No,1120,280,Black,Black,Able Sisters,Winter,Yes,Cool,Yes
nylon jacket,tops,Green,No,1120,280,Green,Green,Able Sisters,Winter,No,Cool,Yes
nylon jacket,tops,Blue,No,1120,280,Blue,Blue,Able Sisters,Winter,No,Cool,Yes
nylon jacket,tops,Red,No,1120,280,Red,Red,Able Sisters,Winter,No,Cool,Yes
oilskin coat,tops,Yellow,No,1400,350,Yellow,Yellow,Able Sisters,Winter,Yes,Active,Yes
oilskin coat,tops,Red,No,1400,350,Red,Yellow,Able Sisters,Winter,No,Active,Yes
oilskin coat,tops,Gray,No,1400,350,Gray,Gray,Able Sisters,Winter,No,Active,Yes
OK Motors jacket,tops,,No,1500,375,White,Blue,Nook Shopping Promotion,All Year,No,Simple,Yes
old-school jacket,tops,Red,No,1800,450,Black,Red,Able Sisters,All Year,Yes,Gorgeous,Yes
old-school jacket,tops,Green,No,1800,450,Black,Green,Able Sisters,All Year,No,Gorgeous,Yes
old-school jacket,tops,Purple,No,1800,450,Black,Purple,Able Sisters,All Year,No,Gorgeous,Yes
one-ball tee,tops,,No,560,140,Yellow,White,Nook Shopping Catalog,All Year,No,Active,Yes
open-collar shirt,tops,Coral,No,960,240,Red,Red,Able Sisters,All Year,No,Simple,Yes
open-collar shirt,tops,Blue,No,960,240,Light blue,Light blue,Able Sisters,All Year,No,Simple,Yes
open-collar shirt,tops,Green,No,960,240,Green,Green,Able Sisters,All Year,No,Simple,Yes
open-collar shirt,tops,Beige,No,960,240,Beige,Beige,Able Sisters,All Year,No,Simple,Yes
oversized shawl overshirt,tops,Brown,No,1120,280,Brown,Brown,Able Sisters,Summer,Yes,Cool,Yes
oversized shawl overshirt,tops,Pink,No,1120,280,Pink,Gray,Able Sisters,Summer,No,Cool,Yes
oversized shawl overshirt,tops,Gray,No,1120,280,Gray,Black,Able Sisters,Summer,No,Cool,Yes
parka undercoat,tops,Navy blue,No,2320,580,Blue,Gray,Able Sisters,Winter,Yes,Cool,Yes
parka undercoat,tops,Blue,No,2320,580,Light blue,Gray,Able Sisters,Winter,No,Cool,Yes
parka undercoat,tops,Black,No,2320,580,Black,White,Able Sisters,Winter,No,Cool,Yes
parka undercoat,tops,Green,No,2320,580,Green,Black,Able Sisters,Winter,No,Cool,Yes
parka undercoat,tops,Gray,No,2320,580,Gray,Black,Able Sisters,Winter,No,Cool,Yes
parka undercoat,tops,Yellow,No,2320,580,Yellow,Black,Able Sisters,Winter,No,Cool,Yes
patchwork coat,tops,Brown,No,2380,595,Brown,Orange,Able Sisters,Winter,No,Cute,Yes
patchwork coat,tops,Green,No,2380,595,Green,Black,Able Sisters,Winter,Yes,Cute,Yes
patchwork coat,tops,Gray,No,2380,595,Gray,Black,Able Sisters,Winter,No,Cute,Yes
peacoat,tops,Beige,No,1960,490,Beige,Beige,Able Sisters,Winter,No,Simple,Yes
peacoat,tops,Gray,No,1960,490,Gray,Gray,Able Sisters,Winter,No,Simple,Yes
peacoat,tops,Navy blue,No,1960,490,Blue,Blue,Able Sisters,Winter,No,Simple,Yes
peacoat,tops,Red,No,1960,490,Red,Red,Able Sisters,Winter,Yes,Simple,Yes
peasant blouse,tops,White,No,1680,420,White,Blue,Able Sisters,All Year,No,Elegant,Yes
peasant blouse,tops,Black,No,1680,420,Black,White,Able Sisters,All Year,No,Elegant,Yes
peasant blouse,tops,Beige,No,1680,420,Beige,Green,Able Sisters,All Year,No,Elegant,Yes
peasant blouse,tops,Pink,No,1680,420,Pink,Orange,Able Sisters,All Year,No,Elegant,Yes
peasant blouse,tops,Purple,No,1680,420,Purple,Pink,Able Sisters,All Year,No,Elegant,Yes
pineapple aloha shirt,tops,Blue,No,960,240,Blue,Light blue,Able Sisters,Summer,No,Active,Yes
pineapple aloha shirt,tops,Red,No,960,240,Red,Yellow,Able Sisters,Summer,No,Active,Yes
pineapple aloha shirt,tops,Yellow,No,960,240,Yellow,Light blue,Able Sisters,Summer,No,Active,Yes
pineapple aloha shirt,tops,Green,No,960,240,Green,Yellow,Able Sisters,Summer,No,Active,Yes
pineapple aloha shirt,tops,Purple,No,960,240,Purple,Light blue,Able Sisters,Summer,No,Active,Yes
pineapple aloha shirt,tops,Pink,No,960,240,Pink,Orange,Able Sisters,Summer,No,Active,Yes
pineapple aloha shirt,tops,Orange,No,960,240,Orange,Yellow,Able Sisters,Summer,Yes,Active,Yes
plaid puffed-sleeve shirt,tops,Fancy plaid,No,1200,300,Light blue,Red,Able Sisters,Summer,No,Cute,Yes
plaid puffed-sleeve shirt,tops,Energetic plaid,No,1200,300,Orange,Light blue,Able Sisters,Summer,No,Cute,Yes
plaid puffed-sleeve shirt,tops,Dreamy plaid,No,1200,300,Purple,Blue,Able Sisters,Summer,No,Cute,Yes
plaid puffed-sleeve shirt,tops,Sweet plaid,No,1200,300,Green,Brown,Able Sisters,Summer,No,Cute,Yes
pleather trench coat,tops,Black,No,1680,420,Black,Black,Able Sisters,Winter,No,Elegant,Yes
pleather trench coat,tops,Purple,No,1680,420,Purple,Black,Able Sisters,Winter,No,Elegant,Yes
pleather trench coat,tops,Brown,No,1680,420,Brown,Black,Able Sisters,Winter,No,Elegant,Yes
plover cardigan,tops,Red,No,1440,360,Red,Beige,Able Sisters,Winter,No,Cute,Yes
plover cardigan,tops,Black,No,1440,360,Black,Beige,Able Sisters,Winter,No,Cute,Yes
plover cardigan,tops,Green,No,1440,360,Green,Beige,Able Sisters,Winter,No,Cute,Yes
plushie-muffler coat,tops,Orange,No,1960,490,Light blue,Orange,Able Sisters,Winter,Yes,Cute,Yes
plushie-muffler coat,tops,Pink,No,1960,490,Black,Pink,Able Sisters,Winter,No,Cute,Yes
plushie-muffler coat,tops,Gray,No,1960,490,Brown,Gray,Able Sisters,Winter,No,Cute,Yes
pocket tee,tops,White,No,560,140,White,White,Able Sisters,Summer,No,Simple,Yes
pocket tee,tops,Black,No,560,140,Black,Black,Able Sisters,Summer,No,Simple,Yes
pocket tee,tops,Purple,No,560,140,Purple,Purple,Able Sisters,Summer,No,Simple,Yes
pocket tee,tops,Light blue,No,560,140,Light blue,Light blue,Able Sisters,Summer,No,Simple,Yes
