Category,DIY,Sell,Color 1,Color 2,Source,Seasonal Availability,Mannequin Piece,Style,Villager Equippable
tops,No,140,Red,Light blue,Nook Shopping Catalog,All Year,No,Simple,Yes
tops,No,140,Blue,Red,Nook Shopping Catalog,All Year,No,Simple,Yes
tops,No,140,Green,Orange,Nook Shopping Catalog,All Year,No,Simple,Yes
tops,No,140,Pink,Red,Nook Shopping Catalog,All Year,No,Simple,Yes
tops,No,375,Light blue,Light blue,Able Sisters,All Year,No,Simple,Yes
tops,No,375,White,White,Able Sisters,All Year,No,Simple,Yes
tops,No,375,Pink,Pink,Able Sisters,All Year,No,Simple,Yes
tops,No,280,Black,Black,Able Sisters,Winter,Yes,Cool,Yes
tops,No,280,Green,Green,Able Sisters,Winter,No,Cool,Yes
tops,No,280,Blue,Blue,Able Sisters,Winter,No,Cool,Yes
tops,No,280,Red,Red,Able Sisters,Winter,No,Cool,Yes
tops,No,350,Yellow,Yellow,Able Sisters,Winter,Yes,Active,Yes
tops,No,350,Red,Yellow,Able Sisters,Winter,No,Active,Yes
tops,No,350,Gray,Gray,Able Sisters,Winter,No,Active,Yes
tops,No,375,White,Blue,Nook Shopping Promotion,All Year,No,Simple,Yes
tops,No,450,Black,Red,Able Sisters,All Year,Yes,Gorgeous,Yes
tops,No,450,Black,Green,Able Sisters,All Year,No,Gorgeous,Yes
tops,No,450,Black,Purple,Able Sisters,All Year,No,Gorgeous,Yes
tops,No,140,Yellow,White,Nook Shopping Catalog,All Year,No,Active,Yes
tops,No,240,Red,Red,Able Sisters,All Year,No,Simple,Yes
tops,No,240,Light blue,Light blue,Able Sisters,All Year,No,Simple,Yes
tops,No,240,Green,Green,Able Sisters,All Year,No,Simple,Yes
tops,No,240,Beige,Beige,Able Sisters,All Year,No,Simple,Yes
tops,No,280,Brown,Brown,Able Sisters,Summer,Yes,Cool,Yes
tops,No,280,Pink,Gray,Able Sisters,Summer,No,Cool,Yes
tops,No,280,Gray,Black,Able Sisters,Summer,No,Cool,Yes
tops,No,580,Blue,Gray,Able Sisters,Winter,Yes,Cool,Yes
tops,No,580,Light blue,Gray,Able Sisters,Winter,No,Cool,Yes
tops,No,580,Black,White,Able Sisters,Winter,No,Cool,Yes
tops,No,580,Green,Black,Able Sisters,Winter,No,Cool,Yes
tops,No,580,Gray,Black,Able Sisters,Winter,No,Cool,Yes
tops,No,580,Yellow,Black,Able Sisters,Winter,No,Cool,Yes
tops,No,595,Brown,Orange,Able Sisters,Winter,No,Cute,Yes
tops,No,595,Green,Black,Able Sisters,Winter,Yes,Cute,Yes
tops,No,595,Gray,Black,Able Sisters,Winter,No,Cute,Yes
tops,No,490,Beige,Beige,Able Sisters,Winter,No,Simple,Yes
tops,No,490,Gray,Gray,Able Sisters,Winter,No,Simple,Yes
tops,No,490,Blue,Blue,Able Sisters,Winter,No,Simple,Yes
tops,No,490,Red,Red,Able Sisters,Winter,Yes,Simple,Yes
tops,No,420,White,Blue,Able Sisters,All Year,No,Elegant,Yes
tops,No,420,Black,White,Able Sisters,All Year,No,Elegant,Yes
tops,No,420,Beige,Green,Able Sisters,All Year,No,Elegant,Yes
tops,No,420,Pink,Orange,Able Sisters,All Year,No,Elegant,Yes
tops,No,420,Purple,Pink,Able Sisters,All Year,No,Elegant,Yes
tops,No,240,Blue,Light blue,Able Sisters,Summer,No,Active,Yes
tops,No,240,Red,Yellow,Able Sisters,Summer,No,Active,Yes
tops,No,240,Yellow,Light blue,Able Sisters,Summer,No,Active,Yes
tops,No,240,Green,Yellow,Able Sisters,Summer,No,Active,Yes
tops,No,240,Purple,Light blue,Able Sisters,Summer,No,Active,Yes
tops,No,240,Pink,Orange,Able Sisters,Summer,No,Active,Yes
tops,No,240,Orange,Yellow,Able Sisters,Summer,Yes,Active,Yes
tops,No,300,Light blue,Red,Able Sisters,Summer,No,Cute,Yes
tops,No,300,Orange,Light blue,Able Sisters,Summer,No,Cute,Yes
tops,No,300,Purple,Blue,Able Sisters,Summer,No,Cute,Yes
tops,No,300,Green,Brown,Able Sisters,Summer,No,Cute,Yes
tops,No,420,Black,Black,Able Sisters,Winter,No,Elegant,Yes
tops,No,420,Purple,Black,Able Sisters,Winter,No,Elegant,Yes
tops,No,420,Brown,Black,Able Sisters,Winter,No,Elegant,Yes
tops,No,360,Red,Beige,Able Sisters,Winter,No,Cute,Yes
tops,No,360,Black,Beige,Able Sisters,Winter,No,Cute,Yes
tops,No,360,Green,Beige,Able Sisters,Winter,No,Cute,Yes
tops,No,490,Light blue,Orange,Able Sisters,Winter,Yes,Cute,Yes
tops,No,490,Black,Pink,Able Sisters,Winter,No,Cute,Yes
tops,No,490,Brown,Gray,Able Sisters,Winter,No,Cute,Yes
tops,No,140,White,White,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Black,Black,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Purple,Purple,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Light blue,Light blue,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Brown,Brown,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Orange,Orange,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Red,Red,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Green,Green,Able Sisters,Summer,No,Simple,Yes
tops,No,180,Blue,Blue,Able Sisters,Summer,No,Simple,Yes
tops,No,180,Pink,Pink,Able Sisters,Summer,No,Simple,Yes
tops,No,180,Red,Red,Able Sisters,Summer,No,Simple,Yes
tops,No,180,Orange,Orange,Able Sisters,Summer,No,Simple,Yes
tops,No,180,Green,Green,Able Sisters,Summer,No,Simple,Yes
tops,No,180,Yellow,Yellow,Able Sisters,Summer,No,Simple,Yes
tops,No,180,White,White,Able Sisters,Summer,No,Simple,Yes
tops,No,180,Black,Black,Able Sisters,Summer,No,Simple,Yes
tops,No,360,Pink,White,Able Sisters,Winter,Yes,Cute,Yes
tops,No,360,White,White,Able Sisters,Winter,No,Cute,Yes
tops,No,360,Light blue,White,Able Sisters,Winter,No,Cute,Yes
tops,No,580,Red,White,Able Sisters,Winter,No,Cute,Yes
tops,No,580,Yellow,White,Able Sisters,Winter,No,Cute,Yes
tops,No,580,Pink,White,Able Sisters,Winter,No,Cute,Yes
tops,No,580,Blue,Black,Able Sisters,Winter,No,Cute,Yes
tops,No,375,Purple,Red,Able Sisters,All Year,Yes,Elegant,Yes
tops,No,375,Blue,Purple,Able Sisters,All Year,No,Elegant,Yes
tops,No,375,Orange,Brown,Able Sisters,All Year,No,Elegant,Yes
tops,No,375,Blue,Green,Able Sisters,All Year,No,Elegant,Yes
tops,No,375,Gray,White,Able Sisters,All Year,No,Elegant,Yes
tops,No,315,Green,Purple,Able Sisters,Winter,No,Active,Yes
tops,No,315,Blue,Purple,Able Sisters,Winter,No,Active,Yes
tops,No,315,Beige,Orange,Able Sisters,Winter,No,Active,Yes
tops,No,315,Purple,Pink,Able Sisters,Winter,Yes,Active,Yes
tops,No,315,Green,Orange,Able Sisters,Winter,No,Active,Yes
tops,No,140,Black,Red,Able Sisters,All Year,No,Simple,Yes
tops,No,140,Yellow,White,Able Sisters,All Year,No,Simple,Yes
tops,No,140,White,Black,Able Sisters,All Year,No,Simple,Yes
tops,No,140,Orange,Black,Able Sisters,All Year,No,Simple,Yes
tops,No,140,White,Black,Able Sisters,All Year,Yes,Simple,Yes
tops,No,140,Black,White,Able Sisters,All Year,No,Simple,Yes
tops,No,160,Green,White,Nook Shopping Catalog,All Year,No,Simple,Yes
tops,No,312,Blue,White,Able Sisters,Winter,Yes,Simple,Yes
tops,No,312,Brown,White,Able Sisters,Winter,No,Simple,Yes
tops,No,312,Purple,White,Able Sisters,Winter,No,Simple,Yes
tops,No,312,Green,White,Able Sisters,Winter,No,Simple,Yes
tops,No,312,Red,White,Able Sisters,Winter,No,Simple,Yes
tops,No,200,Light blue,Light blue,Able Sisters,Summer,Yes,Simple,Yes
tops,No,200,Yellow,Yellow,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Pink,Pink,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Green,Green,Able Sisters,Summer,Yes,Simple,Yes
tops,No,420,Red,Blue,Able Sisters,All Year,No,Active,Yes
tops,No,420,Light blue,Pink,Able Sisters,All Year,No,Active,Yes
tops,No,420,Blue,Orange,Able Sisters,All Year,No,Active,Yes
tops,No,420,Purple,Light blue,Able Sisters,All Year,Yes,Active,Yes
tops,No,420,Red,White,Able Sisters,All Year,No,Active,Yes
tops,No,350,Blue,Black,Able Sisters,Winter,No,Simple,Yes
tops,No,350,Gray,Black,Able Sisters,Winter,No,Simple,Yes
tops,No,350,Green,Black,Able Sisters,Winter,No,Simple,Yes
tops,No,350,Purple,Black,Able Sisters,Winter,No,Simple,Yes
tops,No,350,Yellow,Black,Able Sisters,Winter,No,Simple,Yes
tops,No,350,Pink,Blue,Able Sisters,Winter,Yes,Active,Yes
tops,No,350,Brown,Blue,Able Sisters,Winter,No,Active,Yes
tops,No,350,Green,Blue,Able Sisters,Winter,No,Active,Yes
tops,No,350,Blue,Blue,Able Sisters,Winter,No,Active,Yes
tops,No,350,Green,Blue,Able Sisters,Winter,No,Active,Yes
tops,No,200,Light blue,White,Nook Shopping Catalog,All Year,No,Active,Yes
tops,No,200,Red,White,Able Sisters,All Year,No,Simple,Yes
tops,No,200,Green,White,Able Sisters,All Year,No,Simple,Yes
tops,No,200,Blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,200,Black,White,Able Sisters,All Year,No,Simple,Yes
tops,No,200,White,Black,Able Sisters,All Year,No,Simple,Yes
tops,No,300,Black,Colorful,Able Sisters,Winter,No,Cute,Yes
tops,No,300,White,Colorful,Able Sisters,Winter,No,Cute,Yes
tops,No,300,Red,Colorful,Able Sisters,Winter,No,Cute,Yes
tops,No,300,Green,Colorful,Able Sisters,Winter,No,Cute,Yes
tops,No,300,Light blue,Colorful,Able Sisters,Winter,No,Cute,Yes
tops,No,320,Yellow,Yellow,Able Sisters,All Year,No,Simple,Yes
tops,No,320,Green,Green,Able Sisters,All Year,No,Simple,Yes
tops,No,320,Blue,Blue,Able Sisters,All Year,No,Simple,Yes
tops,No,320,Purple,Purple,Able Sisters,All Year,No,Simple,Yes
tops,No,320,Pink,Pink,Able Sisters,All Year,No,Simple,Yes
tops,No,320,Red,Red,Able Sisters,All Year,No,Simple,Yes
tops,No,320,Beige,Beige,Able Sisters,All Year,No,Simple,Yes
tops,No,320,Black,Black,Able Sisters,All Year,No,Simple,Yes
tops,No,420,Green,Beige,Able Sisters,Winter,No,Simple,Yes
tops,No,420,Brown,Beige,Able Sisters,Winter,No,Simple,Yes
tops,No,420,Red,Beige,Able Sisters,Winter,No,Simple,Yes
tops,No,240,Blue,Yellow,Able Sisters,All Year,No,Active,Yes
tops,No,240,Light blue,Purple,Able Sisters,All Year,No,Active,Yes
tops,No,240,Purple,Pink,Able Sisters,All Year,No,Active,Yes
tops,No,240,Black,Gray,Able Sisters,All Year,No,Active,Yes
tops,No,240,Orange,Light blue,Able Sisters,All Year,No,Active,Yes
tops,No,240,Green,Green,Able Sisters,All Year,No,Active,Yes
tops,No,240,Red,Gray,Able Sisters,All Year,No,Active,Yes
tops,No,240,White,Purple,Able Sisters,All Year,No,Active,Yes
tops,No,595,Green,Black,Able Sisters,Winter,No,Elegant,Yes
tops,No,595,Brown,Black,Able Sisters,Winter,No,Elegant,Yes
tops,No,595,Red,Black,Able Sisters,Winter,Yes,Elegant,Yes
tops,No,595,Blue,Black,Able Sisters,Winter,No,Elegant,Yes
tops,No,300,Purple,Colorful,Able Sisters,Winter,Yes,Cute,Yes
tops,No,300,Yellow,Colorful,Able Sisters,Winter,No,Cute,Yes
tops,No,300,White,Colorful,Able Sisters,Winter,No,Cute,Yes
tops,No,300,Blue,Colorful,Able Sisters,Winter,No,Cute,Yes
tops,No,240,White,Black,Able Sisters,Summer,No,Cute,Yes
tops,No,240,White,Pink,Able Sisters,Summer,No,Cute,Yes
tops,No,240,White,Blue,Able Sisters,Summer,Yes,Cute,Yes
tops,No,210,Black,White,Able Sisters,All Year,No,Active,Yes
tops,No,210,White,Light blue,Able Sisters,All Year,No,Active,Yes
tops,No,300,Black,Yellow,Able Sisters,All Year,No,Active,Yes
tops,No,300,Orange,Blue,Able Sisters,All Year,No,Active,Yes
tops,No,262,Blue,White,Able Sisters,All Year,Yes,Simple,Yes
tops,No,262,Light blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,262,White,Blue,Able Sisters,All Year,No,Simple,Yes
tops,No,262,White,Blue,Able Sisters,Summer,No,Simple,Yes
tops,No,262,White,Orange,Able Sisters,Summer,No,Simple,Yes
tops,No,262,White,Light blue,Able Sisters,Summer,Yes,Simple,Yes
tops,No,262,White,Green,Able Sisters,Summer,No,Simple,Yes
tops,No,262,White,Brown,Able Sisters,Summer,No,Simple,Yes
tops,No,262,White,Purple,Able Sisters,Summer,No,Simple,Yes
tops,No,262,White,Red,Able Sisters,Summer,No,Simple,Yes
tops,No,262,White,Pink,Able Sisters,Summer,No,Simple,Yes
tops,No,350,Black,Black,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Red,Red,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Green,Green,Able Sisters,All Year,No,Simple,Yes
tops,No,350,White,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Purple,Purple,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Gray,Gray,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Blue,Blue,Able Sisters,All Year,No,Simple,Yes
tops,No,362,Blue,Red,Able Sisters,Summer,No,Active,Yes
tops,No,362,Light blue,White,Able Sisters,Summer,No,Active,Yes
tops,No,140,Brown,White,Nook Shopping Catalog,All Year,No,Active,Yes
tops,No,360,Light blue,Gray,Able Sisters,All Year,No,Simple,Yes
tops,No,360,Black,Gray,Able Sisters,All Year,Yes,Simple,Yes
tops,No,420,Black,Black,Able Sisters,Winter,No,Simple,Yes
tops,No,420,Blue,Blue,Able Sisters,Winter,No,Simple,Yes
tops,No,420,Beige,Beige,Able Sisters,Winter,No,Simple,Yes
tops,No,420,Orange,Orange,Able Sisters,Winter,No,Simple,Yes
tops,No,420,Green,Green,Able Sisters,Winter,Yes,Simple,Yes
tops,No,420,Gray,Gray,Able Sisters,Winter,No,Simple,Yes
tops,No,420,Pink,Pink,Able Sisters,Winter,No,Simple,Yes
tops,No,140,White,White,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Red,Red,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Green,Green,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Yellow,Yellow,Able Sisters,Summer,No,Simple,Yes
tops,No,140,Blue,Blue,Able Sisters,Summer,No,Simple,Yes
tops,No,300,Pink,Yellow,Able Sisters,All Year,Yes,Cute,Yes
tops,No,300,Blue,Yellow,Able Sisters,All Year,No,Cute,Yes
tops,No,300,Yellow,Yellow,Able Sisters,All Year,No,Cute,Yes
tops,No,300,Gray,Yellow,Able Sisters,All Year,No,Cute,Yes
tops,No,300,Purple,Yellow,Able Sisters,All Year,No,Cute,Yes
tops,No,300,Green,Yellow,Able Sisters,All Year,No,Cute,Yes
tops,No,300,Orange,Yellow,Able Sisters,All Year,No,Cute,Yes
tops,No,375,Green,Yellow,Able Sisters,All Year,No,Elegant,Yes
tops,No,375,Red,Yellow,Able Sisters,All Year,No,Elegant,Yes
tops,No,375,Blue,Yellow,Able Sisters,All Year,No,Elegant,Yes
tops,No,375,Orange,Yellow,Able Sisters,All Year,No,Elegant,Yes
tops,No,375,Black,Yellow,Able Sisters,All Year,No,Elegant,Yes
tops,No,240,White,White,Able Sisters,Winter,No,Simple,Yes
tops,No,240,Black,Black,Able Sisters,Winter,No,Simple,Yes
tops,No,240,Orange,Orange,Able Sisters,Winter,No,Simple,Yes
tops,No,265,Gray,Gray,Able Sisters,All Year,No,Simple,Yes
tops,No,265,Red,Red,Able Sisters,All Year,No,Simple,Yes
tops,No,265,Green,Green,Able Sisters,All Year,No,Simple,Yes
tops,No,265,Blue,Blue,Able Sisters,All Year,No,Simple,Yes
tops,No,265,Yellow,Yellow,Able Sisters,All Year,No,Simple,Yes
tops,No,265,Pink,Pink,Able Sisters,All Year,No,Simple,Yes
tops,No,265,Light blue,Light blue,Able Sisters,All Year,No,Simple,Yes
tops,No,265,Black,Black,Able Sisters,All Year,No,Simple,Yes
tops,No,160,Yellow,White,Able Sisters,Summer,No,Active,Yes
tops,No,160,Light blue,White,Able Sisters,Summer,No,Active,Yes
tops,No,160,Red,White,Able Sisters,Summer,No,Active,Yes
tops,No,160,Green,White,Able Sisters,Summer,No,Active,Yes
tops,No,160,Black,White,Able Sisters,Summer,No,Active,Yes
tops,No,140,Green,White,Nook Shopping Catalog,All Year,No,Active,Yes
tops,No,420,Blue,Green,Able Sisters,Winter,No,Active,Yes
tops,No,420,Light blue,Orange,Able Sisters,Winter,No,Active,Yes
tops,No,420,Purple,Pink,Able Sisters,Winter,No,Active,Yes
tops,No,420,Green,Blue,Able Sisters,Winter,No,Active,Yes
tops,No,420,Red,Light blue,Able Sisters,Winter,No,Active,Yes
tops,No,420,Pink,Yellow,Able Sisters,Winter,Yes,Active,Yes
tops,No,240,Black,Beige,Able Sisters,Summer,Yes,Cool,Yes
tops,No,240,Beige,Green,Able Sisters,Summer,No,Cool,Yes
tops,No,240,Purple,Beige,Able Sisters,Summer,No,Cool,Yes
tops,No,240,Pink,Red,Able Sisters,All Year,No,Active,Yes
tops,No,240,Light blue,Brown,Able Sisters,All Year,No,Active,Yes
tops,No,240,Orange,Green,Able Sisters,All Year,No,Active,Yes
tops,No,240,Green,Blue,Able Sisters,All Year,No,Active,Yes
tops,No,240,Purple,Black,Able Sisters,All Year,No,Active,Yes
tops,No,240,White,White,Able Sisters,Summer,No,Simple,Yes
tops,No,240,Pink,Pink,Able Sisters,Summer,No,Simple,Yes
tops,No,240,Green,Green,Able Sisters,Summer,No,Simple,Yes
tops,No,240,Orange,Orange,Able Sisters,Summer,No,Simple,Yes
tops,No,240,Light blue,Light blue,Able Sisters,Summer,No,Simple,Yes
tops,No,300,Green,Black,Able Sisters,Summer,No,Active,Yes
tops,No,300,Black,Black,Able Sisters,Summer,No,Active,Yes
tops,No,300,Pink,Black,Able Sisters,Summer,No,Active,Yes
tops,No,300,Purple,Black,Able Sisters,Summer,Yes,Active,Yes
tops,No,300,Orange,Black,Able Sisters,Summer,No,Active,Yes
tops,No,240,Purple,Purple,Able Sisters,Summer,No,Simple,Yes
tops,No,240,Blue,Blue,Able Sisters,Summer,No,Simple,Yes
tops,No,240,Green,Green,Able Sisters,Summer,No,Simple,Yes
tops,No,240,Beige,Beige,Able Sisters,Summer,No,Simple,Yes
tops,No,240,White,White,Able Sisters,Summer,No,Simple,Yes
tops,No,240,Yellow,Yellow,Able Sisters,Summer,No,Simple,Yes
tops,No,240,Blue,White,Able Sisters,Winter,No,Simple,Yes
tops,No,240,Light blue,White,Able Sisters,Winter,No,Simple,Yes
tops,No,362,Gray,White,Able Sisters,Winter,No,Simple,Yes
tops,No,362,Blue,White,Able Sisters,Winter,Yes,Simple,Yes
tops,No,362,Black,White,Able Sisters,Winter,No,Simple,Yes
tops,No,332,Yellow,Green,Able Sisters,All Year,No,Active,Yes
tops,No,332,Black,Red,Able Sisters,All Year,No,Active,Yes
tops,No,332,Red,Blue,Able Sisters,All Year,No,Active,Yes
tops,No,332,Blue,Blue,Able Sisters,All Year,No,Active,Yes
tops,No,332,Light blue,White,Able Sisters,All Year,No,Active,Yes
tops,No,332,Green,White,Able Sisters,All Year,No,Active,Yes
tops,No,332,Orange,White,Able Sisters,All Year,No,Active,Yes
tops,No,332,White,Black,Able Sisters,All Year,No,Active,Yes
tops,No,420,Blue,Purple,Able Sisters,All Year,Yes,Cool,Yes
tops,No,420,Purple,Green,Able Sisters,All Year,No,Cool,Yes
tops,No,240,White,Red,Able Sisters,Summer,Yes,Cute,Yes
tops,No,240,White,Yellow,Able Sisters,Summer,No,Cute,Yes
tops,No,240,White,Blue,Able Sisters,Summer,No,Cute,Yes
tops,No,240,Black,Gray,Able Sisters,Summer,No,Cool,Yes
tops,No,160,Red,White,Able Sisters,All Year,No,Simple,Yes
tops,No,160,Blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,160,Green,White,Able Sisters,All Year,No,Simple,Yes
tops,No,160,Pink,White,Able Sisters,All Year,No,Simple,Yes
tops,No,160,Yellow,White,Able Sisters,All Year,No,Simple,Yes
tops,No,160,Orange,White,Able Sisters,All Year,No,Simple,Yes
tops,No,160,Purple,White,Able Sisters,All Year,No,Simple,Yes
tops,No,160,Black,White,Able Sisters,All Year,No,Simple,Yes
tops,No,200,Blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,200,Yellow,White,Able Sisters,All Year,No,Simple,Yes
tops,No,200,Pink,White,Able Sisters,All Year,No,Simple,Yes
tops,No,200,White,Colorful,Nook Shopping Catalog,Summer,No,Active,Yes
tops,No,240,Light blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,240,Red,White,Able Sisters,All Year,No,Simple,Yes
tops,No,240,Green,White,Able Sisters,All Year,No,Simple,Yes
tops,No,240,Yellow,White,Able Sisters,All Year,No,Simple,Yes
tops,No,240,Purple,White,Able Sisters,All Year,No,Simple,Yes
tops,No,240,Blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,200,Green,White,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Orange,White,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Blue,White,Able Sisters,Summer,Yes,Simple,Yes
tops,No,200,Yellow,White,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Red,White,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Gray,White,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Black,White,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Pink,White,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Blue,Black,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Red,Black,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Beige,Black,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Green,Black,Able Sisters,Summer,No,Simple,Yes
tops,No,200,Purple,Black,Able Sisters,Summer,No,Simple,Yes
tops,No,200,White,Black,Able Sisters,Summer,No,Simple,Yes
tops,No,450,White,Blue,Able Sisters,All Year,No,Simple,Yes
tops,No,450,Black,Beige,Able Sisters,All Year,No,Simple,Yes
tops,No,240,White,Pink,Able Sisters,All Year,Yes,Elegant,Yes
tops,No,240,White,Light blue,Able Sisters,All Year,No,Elegant,Yes
tops,No,240,White,Yellow,Able Sisters,All Year,No,Elegant,Yes
tops,No,240,White,Green,Able Sisters,All Year,No,Elegant,Yes
tops,No,240,White,Gray,Able Sisters,All Year,No,Elegant,Yes
tops,No,350,Beige,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Gray,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,White,White,Able Sisters,All Year,No,Simple,Yes
tops,No,175,Gray,Gray,Able Sisters,All Year,No,Simple,Yes
tops,No,175,Green,Green,Able Sisters,All Year,No,Simple,Yes
tops,No,175,Yellow,Yellow,Able Sisters,All Year,No,Simple,Yes
tops,No,175,Purple,Purple,Able Sisters,All Year,No,Simple,Yes
tops,No,175,Red,Red,Able Sisters,All Year,No,Simple,Yes
tops,No,175,Blue,Blue,Able Sisters,All Year,No,Simple,Yes
tops,No,300,Gray,White,Able Sisters,All Year,No,Elegant,Yes
tops,No,300,Orange,White,Able Sisters,All Year,No,Elegant,Yes
tops,No,300,Green,White,Able Sisters,All Year,No,Elegant,Yes
tops,No,300,Pink,White,Able Sisters,All Year,No,Elegant,Yes
tops,No,300,Blue,White,Able Sisters,All Year,No,Elegant,Yes
tops,No,625,Black,Gray,Able Sisters,All Year,No,Elegant,Yes
tops,No,625,White,Blue,Able Sisters,All Year,No,Elegant,Yes
tops,No,350,Gray,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Black,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Beige,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Green,White,Able Sisters,All Year,No,Simple,Yes
tops,No,87,Black,Black,Able Sisters,Summer,No,Simple,Yes
tops,No,87,White,White,Able Sisters,Summer,No,Simple,Yes
tops,No,87,Brown,Brown,Able Sisters,Summer,No,Simple,Yes
tops,No,87,Red,Red,Able Sisters,Summer,No,Simple,Yes
tops,No,87,Blue,Blue,Able Sisters,Summer,No,Simple,Yes
tops,No,350,Yellow,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Blue,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Orange,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Pink,White,Able Sisters,All Year,No,Simple,Yes
tops,No,350,Green,White,Able Sisters,All Year,No,Simple,Yes
tops,No,360,White,White,Able Sisters,All Year,No,Simple,Yes
tops,No,360,Green,Light blue,Able Sisters,All Year,No,Simple,Yes
tops,No,360,Brown,Light blue,Able Sisters,All Year,No,Simple,Yes
tops,No,360,Red,Light blue,Able Sisters,All Year,No,Simple,Yes
tops,No,360,Light blue,White,Able Sisters,Winter,No,Cute,Yes
tops,No,360,Blue,White,Able Sisters,Winter,No,Cute,Yes
